start,end,text,end_sec,page
37:41.680,37:47.320,결과적으로 만들어진 Matrix의 이 열의 개수는 원래 입력의 Embedding 차원과 동일한 값을 가집니다.,2267.32,27
37:47.460,37:50.560,"그렇기 때문에 이제 마지막에 이 W가중치 값으로,",2270.56,27
37:50.640,37:54.680,"Dmodel 곱하기 Dmodel 차원을 가지는 Matrix를 곱해 줌으로써,",2274.68,27
37:54.760,37:56.660,"결과적인 Multi-Head Attention의 값을,",2276.66,27
37:56.660,37:57.180,구할 수 있고요.,2277.18,27
37:57.420,38:01.200,"이제 이렇게 하더라도 결과 값은 입력 Dimension과 정확히 동일하기 때문에,",2281.2,27
38:01.280,38:05.760,이러한 Multi-Head Attention을 수행한 뒤에도 차원이 동일하게 유지가 된다는 점이 특징입니다.,2285.76,27
38:05.940,38:10.460,또한 앞서 간단하게 말씀드렸듯이 이 Transformer에는 세 가지 종류의 Attention이 사용되는데요.,2290.46,28
38:10.740,38:13.660,"Transformer에 쓰이는 Attention은 항상 Multi-Head Attention으로,",2293.66,28
38:13.720,38:15.780,"Head가 여러 개인 Attention이라 볼 수 있는데,",2295.78,28
38:16.000,38:18.240,"이제 그러한 Attention이 사용되는 위치에 따라서,",2298.24,28
38:18.300,38:21.700,"Encoder Self-Attention, 그리고 Masked Decoder Self-Attention,",2301.7,28
38:22.060,38:24.460,Encoder Decoder Attention 이 세 가지 종류가 존재합니다.,2304.46,28
38:24.660,38:26.640,기본적으로 Encoder에 Self-Attention을 사용하는 것입니다.,2306.64,28
38:26.660,38:30.620,"저는 말씀드렸듯이 각각의 단어가 서로에게 어떠한 연관성을 가지는지를,",2310.62,28
38:30.660,38:32.520,"Attention을 통해서 구하도록 만들고,",2312.52,28
38:32.580,38:36.960,전체 문장에 대한 Representation을 Learning할 수 있도록 만든다는 점이 특징이고요.,2316.96,28
38:37.100,38:39.640,"다만 이제 Decoder 파트에서 Self-Attention을 수행할 때는,",2319.64,28
38:39.780,38:44.280,"이렇게 각각의 출력 단어가 다른 모든 출력 단어를 전부 참고하도록 만들진 않고,",2324.28,28
38:44.460,38:47.520,앞쪽에 등장했던 단어들만 참고할 수 있도록 만듭니다.,2327.52,28
38:47.560,38:48.740,"예를 들어 출력 문장이,",2328.74,28
38:48.860,38:51.240,"나는 축구를 했다 라고 하면은,",2331.24,28
38:51.240,38:53.860,"우리가 축구를 이라는 단어를 출력할 때 있어서,",2333.86,28
38:54.080,38:56.220,"했다 라고 이렇게 뒤쪽에 나오는 단어가,",2336.22,28
38:56.220,38:58.460,"무엇인지 참고할 수 있도록 만들어버리면,",2338.46,28
38:58.560,39:01.060,"그것은 이제 일종의 치팅처럼 동작을 하기 때문에,",2341.06,28
39:01.120,39:03.740,모델이 정상적으로 학습이 되기가 어렵습니다.,2343.74,28
39:03.880,39:06.520,"그렇기 때문에 이 Decoder 파트에서 Attention을 수행할 때는,",2346.52,28
39:06.660,39:10.880,"이렇게 각각의 단어에 대해서 이 앞쪽 단어들만 참고할 수 있도록 만들므로써,",2350.88,28
39:10.940,39:14.780,치팅을 하지 않고 정상적으로 모델이 학습될 수 있도록 만드는 것입니다.,2354.78,28
39:14.980,39:16.900,"마지막으로 Encoder Decoder Attention은,",2356.9,28
39:16.920,39:18.220,"Query가 Decoder에 있고,",2358.22,28
39:18.360,39:21.280,각각의 Key와 Value는 Encoder에 있는 상황을 의미하는 것입니다.,2361.28,28
39:21.520,39:22.000,"예를 들어,",2362.0,28
39:22.180,39:23.580,"난 널 좋아해 라고,",2363.58,28
39:23.700,39:26.040,"I like you 라고 문장이 들어왔을 때,",2366.04,28
39:26.040,39:28.740,"출력 문장이 난 널 좋아해 라고 나온다고 하면,",2368.74,28
39:28.920,39:32.040,"각각의 출력 단어들이 이러한 입력 단어들 중에서,",2372.04,28
39:32.160,39:36.220,어떤 정보에 더욱 더 많은 가중치를 두는지를 구할 수 있어야 되는데요.,2376.22,28
39:36.380,39:39.160,"이제 그러한 과정에서 이 Decoder 파트에 있는 Query 값이,",2379.16,28
39:39.160,39:42.540,"이렇게 Encoder 파트에 있는 Key와 Value 값을 참조한다고 해서,",2382.54,28
39:42.720,39:44.840,Encoder Decoder Attention이라고 부르는 것입니다.,2384.84,28
39:45.040,39:47.740,또한 이어서 Self-Attention에 대해서 알아볼 건데요.,2387.74,29
39:47.820,39:49.620,"실제로 이러한 Self-Attention은,",2389.62,29
39:49.640,39:52.740,말씀드렸듯이 Encoder와 Decoder 모두에서 사용되고요.,2392.74,29
39:52.920,39:56.020,"시각화 과정을 통해서 Attention Score로 나온 값을 그려보는,",2396.02,29
39:56.040,39:56.480,어떤 단어를 구할 수 있는지 알아볼 수 있습니다.,2396.48,29
39:56.580,39:58.600,"매번 입력 문장에서 각 단어가,",2398.6,29
39:58.680,40:01.720,다른 어떤 단어와 연관성이 높은지를 구할 수가 있는 건데요.,2401.72,29
40:01.740,40:04.220,"예를 들어 이런 식으로 하나의 입력 문장이 들어왔을 때,",2404.22,29
40:04.300,40:06.900,"각각의 단어들은 다른 모든 단어에 대해서,",2406.9,29
40:07.060,40:09.180,Attention Score 값을 구할 수가 있는 겁니다.,2409.18,29
40:09.380,40:10.080,"예를 들어 이렇게,",2410.08,29
40:10.360,40:12.580,A boy who is looking at the tree is surprised.,2412.58,29
40:12.940,40:14.660,"이런 식으로 문장이 있다고 했을 때,",2414.66,29
40:14.800,40:17.460,"각각의 단어들은 다른 단어 모두에 대해서,",2417.46,29
40:17.680,40:21.700,얼마나 가중치를 부여할지를 Attention을 통해서 계산할 수가 있는 건데요.,2421.7,29
40:21.740,40:24.040,"예를 들어 이렇게 It이란 단어를 출력한다고 하면,",2424.04,29
40:24.040,40:25.720,"이러한 It이 의미하는 단어는,",2425.72,29
40:25.720,40:28.320,앞쪽에 있는 Tree와 이렇게 동일한 It이 되겠죠.,2428.32,29
40:28.460,40:32.440,"그렇기 때문에 실제로 Attention Score를 시각적으로 출력하도록 만들면,",2432.44,29
40:32.520,40:34.380,"이런 식으로 Tree와 It과 관련해서,",2434.38,29
40:34.460,40:37.980,더 높은 Score를 가지는 방식으로 학습이 될 가능성이 높습니다.,2437.98,29
40:38.120,40:42.140,"그래서 이런 식으로 각각의 단어들이 서로 어떠한 연관성을 가지는지를,",2442.14,29
40:42.220,40:45.040,Self-Attention 과정을 통해서 시각화해 볼 수가 있습니다.,2445.04,29
40:45.360,40:47.780,"자, 이제 결과적으로 우리가 앞에서 확인했던 이,",2447.78,19
40:47.880,40:51.700,Transformer의 전체 아키텍처에 포함되어 있는 내용들을 하나씩 확인해 보았는데요.,2451.7,19
40:51.900,40:54.020,"이렇게 Encoder 파트에선 입력 값이 들어오고,",2454.02,19
40:54.020,40:58.420,위치에 대한 정보를 반영해 준 입력을 실제로 첫 번째 레이어에 넣어주게 되고요.,2458.42,19
40:58.520,41:02.540,"이제 이렇게 Encoder 레이어는 N번 만큼 반복이 되어서 중첩해 사용이 되고,",2462.54,19
41:02.680,41:05.780,"이제 그렇게 나온 마지막 레이어의 Encoder의 출력 값이,",2465.78,19
41:05.820,41:08.200,각각의 Decoder 레이어에 들어간다고 보시면 됩니다.,2468.2,19
41:08.500,41:12.000,"이제 그래서 마찬가지로 Decoder 레이어도 N번만큼 중첩이 되어서,",2472.0,19
41:12.160,41:16.480,"가장 마지막에 나온 그 출력 값에 Linear 레이어와 Softmax를 취해서,",2476.48,19
41:16.580,41:18.920,각각의 출력 단어를 만들어 낼 수가 있는 것입니다.,2478.92,19
41:19.140,41:21.340,"다만 이제 우리가 한 가지 얘기 안 한 게 있다고 하면,",2481.34,19
41:21.500,41:23.640,"바로 위치 정보를 어떤 식으로 넣을지에 대한,",2483.64,19
41:24.020,41:24.620,Encoding 함수입니다.,2484.62,19
41:24.800,41:28.700,"원본 논문에서는 하나의 문장에 포함되어 있는 각각의 단어들에 대한,",2488.7,30
41:28.800,41:31.960,"상대적인 위치에 대한 정보를 모델에게 알려주기 위해서,",2491.96,30
41:32.100,41:34.240,바로 주기 함수를 활용한 공식을 사용하는데요.,2494.24,30
41:34.420,41:36.020,실제 공식은 바로 다음과 같습니다.,2496.02,30
41:36.460,41:39.060,이때 p는 포지셔널 인코딩의 약자고요.,2499.06,30
41:39.220,41:41.780,이때 이 for는 각각의 단어 번호가 되겠고요.,2501.78,30
41:41.940,41:46.060,이때 이 i는 각각의 단어에 대한 Embedded 값의 위치 하나하나를 의미합니다.,2506.06,30
41:46.320,41:49.860,"이제 그래서 이런 식으로 Sine 함수와 같은 주기 함수 값을,",2509.86,30
41:49.880,41:51.640,인코딩을 위해서 사용하는데요.,2511.64,30
41:51.860,41:53.340,"이렇게 파라미터로 들어와 있는,",2513.34,30
41:53.340,41:56.040,"만과 같은 값이나 이런 Sine과 Cosine 함수는,",2516.04,30
41:56.120,41:58.380,"이렇게 기본적인 Sine 함수와 Cosine 함수 말고,",2518.38,30
41:58.480,42:00.440,다른 주기 함수를 사용할 수도 있는 거고요.,2520.44,30
42:00.560,42:03.920,"아무튼 우리 네트워크가 각각의 입력 문장에 포함되어 있는,",2523.92,30
42:04.040,42:07.300,"각 단어들의 상대적인 위치에 대한 정보를 알 수 있도록,",2527.3,30
42:07.420,42:10.020,"이러한 주기성을 학습할 수 있도록 만들기만 한다면,",2530.02,30
42:10.160,42:11.820,어떤 함수가 들어와도 사용할 수 있습니다.,2531.82,30
42:12.020,42:15.740,"그래서 원본 논문에서도 이렇게 Sine 함수와 Cosine 함수를 이용해서,",2535.74,30
42:15.880,42:18.040,"정해진 그런 함수 값을 사용할 수도 있지만,",2538.04,30
42:18.320,42:21.300,"우리가 위치에 대한 Embedded 값을 따로 학습하도록 만들어서,",2541.3,30
42:21.380,42:23.320,네트워크에 넣을 수 있다고 말하고 있고요.,2543.32,30
42:23.340,42:24.800,"실제로 그렇게 넣었을 때도,",2544.8,30
42:24.900,42:27.200,"이렇게 Sine 함수와 Cosine 함수를 이용했을 때와,",2547.2,30
42:27.300,42:29.920,실제 성능상의 차이는 거의 없었다고 말하고 있습니다.,2549.92,30
42:30.160,42:33.420,"그래서 실제로 트랜스포머 이후에 나온 다양한 아키텍처에서는,",2553.42,30
42:33.580,42:35.140,"이러한 주기 함수를 사용하지 않고,",2555.14,30
42:35.360,42:39.360,그냥 학습이 가능한 형태로 별도의 Embedding 레이어를 사용하기도 합니다.,2559.36,30
42:39.660,42:42.600,"더욱 더 자세하게 실제로 이러한 위치 인코딩이,",2562.6,31
42:42.620,42:45.140,어떤 식으로 들어갈 수 있는지를 확인해 보시면요.,2565.14,31
42:45.200,42:48.560,예를 들어 이렇게 입력 문장이 WeRD1이라고 한번 해볼게요.,2568.56,31
42:48.840,42:52.680,이때 각각의 단어들은 딥 마더 만큼의 Embedding 차원을 가지게 됩니다.,2572.68,31
42:52.900,42:53.320,"지금 도움드리지만,",2573.32,31
42:53.340,42:55.120,이 그림에서는 이 Embedding 차원이 8이 되겠죠.,2575.12,31
42:55.300,42:58.860,"이 Sine과 Cosine 함수에 들어가는 이 포스 값과 I 값은,",2578.86,31
42:58.920,43:03.180,이러한 입력 행렬 값에서의 각각의 인덱스 값과 동일하게 들어가는 것입니다.,2583.18,31
43:03.380,43:05.080,"예를 들어 여기는 0,3이 되는데요.",2585.08,31
43:05.280,43:07.920,첫 번째 단어의 네 번째 Embedding이기 때문이죠.,2587.92,31
43:08.100,43:11.100,"그래서 이제 각각의 값들이 이러한 함수에 들어가게 돼서,",2591.1,31
43:11.180,43:14.180,"바로 입력 값과 정확히 동일한 디멘전을 가지는,",2594.18,31
43:14.200,43:15.880,위치 인코딩을 만들어낼 수 있습니다.,2595.88,31
43:16.100,43:19.200,"그래서 이제 이 값을 Element-wise로 다 더해줘서,",2599.2,31
43:19.300,43:21.240,"원소 by 원소로 다 더해준 뒤에,",2601.24,31
43:21.280,43:22.380,"그 값을 실제로,",2602.38,31
43:22.380,43:26.720,각 인코더와 디코더 레이어의 입력 값으로 사용을 한다고 보시면 되겠습니다.,2606.72,31
43:26.960,43:30.200,"여기 보이는 코드는 그냥 간단하게 N과 디멘전에 대해서,",2610.2,32
43:30.460,43:34.740,"실제로 어떤 식으로 각 단어의 위치에 대한 인코딩 정보가 들어가는지를,",2614.74,32
43:34.820,43:36.060,그림으로 표현한 것인데요.,2616.06,32
43:36.260,43:40.100,바로 이렇게 간단하게 맷플롤 라이브러리를 이용해서 그림을 그려볼 수 있습니다.,2620.1,32
43:40.420,43:45.160,"자, 마찬가지로 전체 실습 코드는 제 GitHub 저장소에 올려놓았으니까요.",2625.16,32
43:45.240,43:46.160,확인하실 수 있습니다.,2626.16,32
43:46.460,43:47.780,"이렇게 아래쪽에 내려와 보시면,",2627.78,32
43:48.100,43:49.620,Attention is all you need.,2629.62,32
43:49.780,43:51.240,Code Practice 보이시죠?,2631.24,32
43:51.320,43:52.340,"여기 들어오셔서,",2632.34,32
43:52.340,43:54.440,전체 코드를 확인해 보실 수 있습니다.,2634.44,32
43:54.560,43:57.260,"전체 코드는 여러분들의 개인 개발 환경이 아닌,",2637.26,32
43:57.300,43:59.560,"무료 딥러닝 개발 환경인 CoreApp에서,",2639.56,32
43:59.620,44:01.840,바로 실행해 볼 수 있도록 준비를 해놓았습니다.,2641.84,32
44:02.120,44:04.260,"그래서 여러분들은 구글 아이디만 있으시면,",2644.26,32
44:04.420,44:05.600,"바로 여기 링크 들어오셔서,",2645.6,32
44:05.800,44:08.240,CoreApp에서 즉시 실행해 보실 수 있습니다.,2648.24,32
44:08.520,44:11.100,다음과 같이 전체 코드를 확인해 볼 수 있는데요.,2651.1,28
44:11.400,44:12.480,"내용을 확인해 보시면,",2652.48,28
44:12.700,44:13.960,"기본적으로 본 코드는,",2653.96,28
44:14.100,44:17.660,트랜스포머의 논문 내용을 최대한 따르면서 구현된 코드입니다.,2657.66,28
44:17.880,44:22.320,실제로 트랜스포머 논문은 딥러닝 기반의 자연 처리 기법의 대표적인 코드입니다.,2662.32,28
44:22.340,44:25.220,이 코드는 기본적인 구성을 이해하고 공부하는 데에 도움을 줍니다.,2665.22,28
44:25.360,44:28.140,"그래서 최근 가장 뛰어난 번역 모델들은,",2668.14,28
44:28.200,44:31.700,이러한 트랜스포머 기반의 아키텍처를 따르는 경우가 많습니다.,2671.7,28
44:31.940,44:33.160,"코드를 실행하시기 전에,",2673.16,28
44:34.180,44:36.360,"런타임에서 런타임 유형 변경에 들어오신 뒤에,",2676.36,21
44:37.520,44:39.340,GPU로 설정이 되어 있는지 확인해 주세요.,2679.34,19
44:39.620,44:43.680,또한 본 코드에서는 독일어를 영어로 번역을 수행해 볼 건데요.,2683.68,21
44:43.720,44:47.200,"이제 번역된 영어 문장의 성능을 평가하기 위한 척도로,",2687.2,21
44:47.240,44:49.000,Blue Score를 사용할 예정입니다.,2689.0,21
44:49.160,44:51.400,"이 Blue Score는 Ngram 기반으로,",2691.4,21
44:51.400,44:55.060,"번역한 문장이 실제 정답 문장들과 비교했을 때,",2695.06,21
44:55.100,44:58.300,얼마나 유사한지를 평가해주는 평가 척도 중 하나입니다.,2698.3,21
44:58.460,45:00.480,"그래서 이걸 사용하기 위해서,",2700.48,21
45:00.580,45:04.520,Torch Text를 특정 버전으로 설치할 수 있도록 만들어 주겠습니다.,2704.52,20
45:04.820,45:07.820,이제 이어서 데이터의 전처리를 진행하게 될 건데요.,2707.82,15
45:07.840,45:09.480,문장의 토크날을 진행할 겁니다.,2709.48,15
45:09.960,45:13.600,"이때 우리는 독일어를 영어로 번역하는 테스크를 진행할 것이기 때문에,",2713.6,15
45:13.780,45:17.420,이렇게 영어와 독일어에 대해서 전처리 모듈을 설치할 수 있도록 하겠습니다.,2717.42,15
45:17.740,45:19.980,"그래서 각각 영어와 독일어에 대해서,",2719.98,15
45:20.080,45:21.380,"어떠한 문장이 있을지,",2721.38,15
45:21.380,45:23.760,"그런 문장을 토큰으로 바꿔주기 위해서,",2723.76,15
45:23.900,45:28.940,토큰으로 바꿔줄 수 있는 각각의 스페이시 라이브러리 객체를 선언해주고요.,2728.94,15
45:29.080,45:30.340,"한번 간단하게,",2730.34,15
45:30.380,45:33.640,"I am a graduate student라는 내용의 문장이 있을 때,",2733.64,15
45:33.700,45:36.360,한번 이걸 토큰으로 각각 바꾸어서 출력을 해보겠습니다.,2736.36,15
45:36.880,45:39.220,"그럼 이런 식으로 영어 문장이 정상적으로,",2739.22,15
45:39.340,45:43.920,I am a graduate student라고 잘 토크나이즈가 된 걸 확인할 수 있습니다.,2743.92,15
